fin_year,month,state_code,state_name,district_code,district_name,Approved_Labour_Budget,Average_Wage_rate_per_day_per_person,Average_days_of_employment_provided_per_Household,Differently_abled_persons_worked,Material_and_skilled_Wages,Number_of_Completed_Works,Number_of_GPs_with_NIL_exp,Number_of_Ongoing_Works,Persondays_of_Central_Liability_so_far,SC_persondays,SC_workers_against_active_workers,ST_persondays,ST_workers_against_active_workers,Total_Adm_Expenditure,Total_Exp,Total_Households_Worked,Total_Individuals_Worked,Total_No_of_Active_Job_Cards,Total_No_of_Active_Workers,Total_No_of_HHs_completed_100_Days_of_Wage_Employment,Total_No_of_JobCards_issued,Total_No_of_Workers,Total_No_of_Works_Takenup,Wages,Women_Persondays,percent_of_Category_B_Works,percent_of_Expenditure_on_Agriculture_Allied_Works,percent_of_NRM_Expenditure,percentage_payments_gererated_within_15_days,Remarks
2019-2020,Oct,31,UTTAR PRADESH,3118,ALIGARH,1694332,175.876002391743,29,87,448.443615266,1711,16,3309,1471730,469843,45182,1871,175,72.02022,3108.883725266,50439,55757,104364,146897,34,200550,270141,5020,2588.41989,366020,19,73.41,87.9,102.86,NA
2019-2020,Oct,31,UTTAR PRADESH,3121,FIROZABAD,1380940,177.535796934879,39,66,301.178099509,1643,3,2035,1483465,658258,39770,1781,119,55.76188,2990.621389509,37179,42082,72304,95690,81,152655,195353,3678,2633.68141,497925,34,71.66,70.44,100.71,NA
2019-2020,Oct,31,UTTAR PRADESH,3131,UNNAO,3000337,177.99919344394,37,119,852.128104873,6070,1,12708,2493937,804472,78587,6797,524,145.80787,5437.123719873,66029,73617,145721,212949,521,378456,495458,18778,4439.187745,663173,67,76.8,68.86,100.25,NA
2019-2020,Oct,31,UTTAR PRADESH,3133,RAE BARELI,3266003,174.235689710111,36,140,1504.24931572,11896,0,14103,2698960,857186,110500,5580,792,192.7697,6399.57058672,74716,89148,173944,317867,970,320132,527109,25999,4702.551571,991722,50,49.14,51.34,100.06,NA
2019-2020,Oct,31,UTTAR PRADESH,3142,BANDA,3131572,179.10090072812,40,22,1447.268666826,9162,0,11911,2242075,560426,78827,1349,170,138.09999,5600.945176826,55244,81047,122939,271566,1086,219937,458543,21073,4015.57652,971276,79,83.4,69.01,100.6,NA
2019-2020,Oct,31,UTTAR PRADESH,3151,SIDDHARTH NAGAR,6543245,184.300322987598,30,86,4102.76654123,5628,5,8176,3954641,839391,77061,4912,344,290.65075,11681.83342723,127962,142771,256308,343543,111,376392,488225,13804,7288.41613599999,1936495,32,49.85,56.7,106.92,NA
2019-2020,Oct,31,UTTAR PRADESH,3159,BALLIA,2596324,175.797144640367,31,72,748.58868243,5000,3,12472,1816934,231550,34616,38649,4671,100.0082,4042.71497443,57712,63924,151118,216222,55,308300,414436,17472,3194.118092,717846,67,76.46,64.01,104.26,NA
2019-2020,Oct,31,UTTAR PRADESH,3161,VARANASI,912424,178.894778184562,27,67,162.039766214,4139,1,8600,829541,291776,54151,3502,522,48.16306,1694.208358114,30047,37840,70584,133298,78,159643,257421,12739,1484.0055319,404634,63,46.55,39.23,104.59,NA
2019-2020,Oct,31,UTTAR PRADESH,3168,KANNAUJ,1233853,179.919082163952,30,113,168.05610447,6598,1,10575,1171560,389028,50923,637,59,57.12876,2333.04486347,37907,42911,82716,126861,77,150858,212813,17173,2107.859999,246280,58,74.51,62.88,105.93,NA
2019-2020,Oct,31,UTTAR PRADESH,3169,AURAIYA,959512,183.584458566098,28,38,238.336512197,4844,1,5043,843307,350702,47046,4006,427,49.9948,1836.511902197,29172,32743,65460,97811,80,134120,187667,9887,1548.18059,245731,75,57.22,54.99,105.73,NA
2019-2020,Oct,31,UTTAR PRADESH,3171,CHANDAULI,2213894,180.342044594783,36,145,887.716686650001,5005,1,12514,1728543,527574,74673,6671,1030,93.16605,4098.17252455,47661,66279,98242,210413,115,241698,452972,17519,3117.2897879,593580,61,65.29,50.4,101.49,NA
2019-2020,Nov,31,UTTAR PRADESH,3109,BIJNOR,1706741,174.51084004486,21,192,510.51837174,3691,0,6713,1769965,757960,106359,5440,581,154.08437,3753.38353174,80547,99741,142116,236122,249,213309,332014,10404,3088.78079,491337,13,60.65,77.56,104.36,NA
2019-2020,Nov,31,UTTAR PRADESH,3110,MORADABAD,1645948,171.870601188466,34,120,779.806460520001,4170,63,3572,1637573,387091,33612,555,35,185.8099,3780.12292052,47115,57476,88549,140957,332,163980,240720,7742,2814.50656,488459,37,79.67,71.14,102,NA
2019-2020,Nov,31,UTTAR PRADESH,3111,RAMPUR,1422913,170.720825470473,38,59,1232.903209588,2984,2,4539,1906113,413824,27273,1845,153,157.4519,4644.486957588,49052,54061,83886,116002,261,166525,218005,7523,3254.131848,339116,23,49.05,57.39,129.89,NA
2019-2020,Nov,31,UTTAR PRADESH,3115,MEERUT,292886,177.755742478133,43,12,20.3374682,972,4,571,443939,216526,12479,82,10,24.42967,833.8942038,10264,11846,21145,27174,50,57016,69948,1543,789.1270656,155368,24,59.67,71.29,106.34,NA
2019-2020,Nov,31,UTTAR PRADESH,3118,ALIGARH,1874133,174.403632296765,31,96,478.636730448,1767,14,3569,1721225,545525,45241,2199,174,138.36432,3618.879970448,54313,60194,104654,147223,75,200938,270565,5336,3001.87892,424092,20,74.13,87.43,103.14,NA
2019-2020,Nov,31,UTTAR PRADESH,3121,FIROZABAD,1527484,178.260901957918,42,67,370.940343676,1996,3,1954,1641540,720589,39798,1948,119,111.6456,3408.809953676,38787,44035,72631,96078,125,153344,196141,3950,2926.22401,551630,35,71.82,68.24,100.71,NA
2019-2020,Nov,31,UTTAR PRADESH,3126,PILIBHIT,2272258,170.389895468236,31,227,1707.757177868,5013,0,9593,2271654,427401,48732,4480,500,244.76664,5823.192693868,72398,88571,137412,232307,333,292532,428443,14606,3870.668876,441654,58,63.39,62.03,100.44,NA
2019-2020,Nov,31,UTTAR PRADESH,3129,SITAPUR,7196846,177.695770768915,37,460,2703.14183119,28295,1,31931,5798690,2122241,299568,7253,849,526.54203,13533.71075119,153486,202259,343148,680090,587,652708,1138294,60226,10304.02689,1632298,74,66.94,46.09,104.7,NA
2019-2020,Nov,31,UTTAR PRADESH,3138,JALAUN,3378004,176.057368509373,41,265,1796.741490859,5781,0,10720,2842522,921411,104612,2054,386,159.92356,6961.134483359,68558,99871,131889,293155,360,216109,445214,16501,5004.4694325,1031702,51,73.34,65.91,105.31,NA
2019-2020,Nov,31,UTTAR PRADESH,3142,BANDA,3463892,176.38945097042,43,23,1516.713174788,9964,0,12141,2607273,645709,78832,1588,170,214.6859,6330.353604788,59727,87910,123040,271696,1626,220072,458717,22105,4598.95453,1123854,80,83.83,68.25,100.53,NA
2019-2020,Nov,31,UTTAR PRADESH,3146,BAHRAICH,4917973,179.705796046508,41,182,2377.069424965,20736,0,14008,4565129,677616,69183,23334,3011,445.13792,11026.008754965,110929,137874,223249,358692,833,468953,671124,34744,8203.80141,1554941,88,64.73,48.11,101.29,NA
2019-2020,Nov,31,UTTAR PRADESH,3156,MAU,3506330,165.123456230241,38,266,1966.352866066,5861,2,5017,2981225,821725,64256,23776,1457,229.306,7118.360624066,76504,84571,157009,214304,608,253300,332917,10878,4922.701758,1303103,51,68.76,64.84,100.68,NA
2019-2020,Nov,31,UTTAR PRADESH,3165,BAGHPAT,69447,178.616077460032,30,3,26.8930807,136,2,644,53292,18834,3068,0,6,5.51336,127.5945207,1776,2054,6244,9154,5,32689,45199,780,95.18808,16279,7,23.46,71.51,104.04,NA
2019-2020,Nov,31,UTTAR PRADESH,3167,AMROHA,1755696,179.353930586819,29,94,742.95687852,3462,1,2672,1555353,427749,52017,314,35,143.22397,3675.76758852,53419,68858,102805,176461,243,154816,249618,6134,2789.58674,385230,10,83.87,84.55,100.74,NA
2019-2020,Nov,31,UTTAR PRADESH,3170,KAUSHAMBI,1540672,171.181199535066,37,69,665.788861126,3132,5,10978,1226842,612532,81978,460,74,111.25891,2877.170623126,32779,39882,75689,141111,202,220205,353929,14110,2100.122852,508370,76,73.4,60.46,106.91,NA
2019-2020,Nov,31,UTTAR PRADESH,3172,KUSHI NAGAR,4057379,174.719074698488,35,244,1966.299686566,9651,1,18974,3633929,1043640,98314,4979,441,353.56955,8669.036360566,101346,119644,193632,307213,300,412909,590663,28625,6349.167124,1266967,44,75.32,68.49,106.85,NA
2019-2020,Nov,31,UTTAR PRADESH,3173,SANT RAVIDAS NAGAR,1151163,173.614228090728,34,27,356.345571107,1635,1,8682,878361,366650,44446,5001,418,79.731,1961.036241107,25634,31800,51469,100651,187,137139,241813,10317,1524.95967,372330,59,75.83,67.48,101.8,NA
2019-2020,Nov,31,UTTAR PRADESH,3176,SHRAVASTI,1664450,176.639012795323,42,101,687.233758645999,3607,0,5927,1460690,490542,44507,9524,987,116.59314,3383.975294646,34765,43803,69614,129909,581,131841,220015,9534,2580.148396,471152,49,85.45,80.73,104.43,NA
2019-2020,Nov,31,UTTAR PRADESH,3180,KASHGANJ,1308929,176.169407975885,39,111,861.770333178,2707,0,2844,1406615,287900,23379,1492,64,126.22075,3466.016401178,35620,42929,59135,108044,688,132815,209390,5551,2478.025318,362525,24,69.73,87.85,101.02,NA
2019-2020,Dec,31,UTTAR PRADESH,3115,MEERUT,297811,180.216760479948,44,12,20.3374682,1057,4,536,462550,225434,12509,82,10,24.42967,878.3597638,10451,12050,21175,27199,65,57113,70037,1593,833.5926256,161907,24,60.03,71.47,106.81,NA
2019-2020,Dec,31,UTTAR PRADESH,3117,BULANDSHAHR,153511,182.731741904987,19,16,39.13456598,856,24,2824,224243,53608,9244,0,0,10.4555,459.35320598,11522,12838,26270,36510,16,110455,143005,3680,409.76314,59089,13,84.05,86.17,103.26,NA
2019-2020,Dec,31,UTTAR PRADESH,3122,ETAH,1553839,177.831181370354,44,74,596.68086969,4291,4,4366,1674750,377627,30726,270,17,104.19048,3679.09905969,38001,43657,70928,110636,367,157999,230123,8657,2978.22771,455934,48,71.53,69.71,105.29,NA
2019-2020,Dec,31,UTTAR PRADESH,3124,BUDAUN,3335101,177.189450013057,42,346,502.3756109,8488,2,8932,3224222,626029,42488,2733,106,211.57674,6426.9335799,75490,83402,133610,186192,1150,267003,353325,17420,5712.981229,614866,52,75.77,72.62,107.21,NA
2019-2020,Dec,31,UTTAR PRADESH,3135,ETAWAH,1325245,171.715003594031,38,49,179.653703711,4757,0,7776,1464929,564375,42744,3261,157,122.59703,2817.753618711,37788,42087,67194,99205,646,150361,202675,12533,2515.502885,327449,58,51.48,67.59,104.83,NA
2019-2020,Dec,31,UTTAR PRADESH,3145,PRAYAGRAJ,3478558,176.637361259537,40,155,2196.822397425,20168,0,14543,3499700,1559276,158364,1183,115,312.77407,8691.374199425,85754,105513,182759,301077,935,385157,590674,34711,6181.777732,1328873,64,63.64,53.51,104.38,NA
2019-2020,Dec,31,UTTAR PRADESH,3147,GONDA,4494460,173.546156790282,43,157,4785.34956958,11234,161,16261,4478275,872227,52598,11493,491,545.786,13103.00972258,103741,110421,193647,238122,684,343926,411705,27495,7771.874153,1659095,61,65.59,59.38,110.5,NA
2019-2020,Dec,31,UTTAR PRADESH,3153,BASTI,5687581,166.935073308541,42,152,2241.738977397,8885,11,17662,5617149,1318089,95929,2535,170,314.30151,11933.032288397,133192,156790,247645,373770,1399,383222,555066,26547,9376.991801,2468421,40,73.51,67.46,101.28,NA
2019-2020,Dec,31,UTTAR PRADESH,3171,CHANDAULI,2490010,175.05879235374,41,161,954.420538464,6483,1,13580,2282266,703030,74662,8697,1030,174.592,5124.319836364,55180,77115,98567,210763,361,241827,453083,20063,3995.3072979,770968,60,64.61,47.07,101.47,NA
2019-2020,Dec,31,UTTAR PRADESH,3181,AMETHI,2495472,169.509027334477,40,62,1397.224082711,11701,1,18859,2225102,555935,55620,8440,683,205.99699,5374.969830111,55418,67094,114416,191790,553,241598,366485,30560,3771.7487574,742201,72,64.21,41.31,107.57,NA
2019-2020,Dec,31,UTTAR PRADESH,3182,HAPUR,95945,171.126246739297,28,13,10.54143712,399,1,300,104272,50375,3695,7,5,2.22056,191.19875712,3679,4041,8378,9612,15,13176,15127,699,178.43676,37529,41,45.09,64.29,99.98,NA
2019-2020,Dec,31,UTTAR PRADESH,3183,SHAMLI,255595,195.658675264791,33,7,103.129030699,620,1,1112,288435,26396,2450,101,13,21.21304,688.690170699,8568,9207,18605,22149,120,39729,46770,1732,564.3481,80980,14,55.82,75.04,107.43,NA
2019-2020,Jan,31,UTTAR PRADESH,3112,SAHARANPUR,969280,183.06144116747,25,100,241.37279643,1300,0,5341,1045680,449555,58195,2812,236,65.80521,2221.41488443,40551,48121,76973,118996,167,123831,180383,6641,1914.236878,344874,13,64.75,93.02,106.17,NA
2019-2020,Jan,31,UTTAR PRADESH,3120,AGRA,2131222,177.800055729353,40,98,239.748376325,2906,1,2279,2026939,637953,38378,14831,877,127.25369,3970.900737925,49595,59631,77037,113878,482,164068,223403,5185,3603.8986716,618891,33,77.32,79.72,100.77,NA
2019-2020,Jan,31,UTTAR PRADESH,3123,MAINPURI,2173011,177.561042340068,42,110,253.039809316,5431,8,4860,2076213,633287,42972,2049,153,118.70734,4058.292593316,49068,58349,89431,133403,698,165118,232464,10291,3686.545444,562481,58,69.25,68.52,103.22,NA
2019-2020,Jan,31,UTTAR PRADESH,3126,PILIBHIT,2566134,178.461268450138,34,260,1707.757177868,6042,0,11408,2891103,550735,48655,5847,504,244.76664,7112.022903868,83241,103048,137497,232261,693,293304,429261,17450,5159.499086,560869,57,63.45,61.23,100.35,NA
2019-2020,Jan,31,UTTAR PRADESH,3134,FARRUKHABAD,1282996,184.352031056062,38,47,217.732028131,5702,0,6499,1464706,170150,14208,1054,63,82.33723,3000.284518131,37652,42334,67004,91194,21,158205,201323,12201,2700.21526,345287,56,88.89,76.16,101.7,NA
2019-2020,Jan,31,UTTAR PRADESH,3156,MAU,3959811,174.524184552871,44,303,1966.352866066,6758,2,4815,3913957,1077808,64383,31236,1461,229.306,9026.460404066,87070,96638,157694,214934,1224,256422,336434,11573,6830.801538,1723362,50,72.29,68.18,100.7,NA
2019-2020,Jan,31,UTTAR PRADESH,3158,JAUNPUR,4420313,173.767767572522,48,186,3262.564731838,13574,4,18534,5732885,2167509,101543,30566,1529,404.05105,13628.522063838,118919,125768,196178,246557,2346,446653,541651,32108,9961.906282,2554303,50,70.35,67.45,101.82,NA
2019-2020,Jan,31,UTTAR PRADESH,3159,BALLIA,3243265,171.951969417811,39,98,778.15668243,8285,1,11243,3038893,412564,34762,65433,4701,167.90795,6171.50099443,76534,85367,152138,217326,270,312546,419220,19528,5225.436362,1167013,62,78.03,65.33,103.97,NA
2019-2020,Jan,31,UTTAR PRADESH,3161,VARANASI,1139777,177.858844734494,34,80,203.424885814,6250,1,7928,1190142,438408,54152,5412,524,86.52907,2406.726767714,34864,44456,70751,133413,250,160243,258168,14178,2116.7728119,590576,63,49.6,34.27,103.4,NA
2019-2020,Jan,31,UTTAR PRADESH,3163,SONBHADRA,3495204,177.255194587473,39,198,1537.395890515,10943,2,13102,3519317,969179,123306,1039203,123707,191.78029,7967.348377015,88460,127516,158709,388526,1361,349066,767911,24045,6238.1721965,1631770,73,82.46,63.45,100.36,NA
2019-2020,Jan,31,UTTAR PRADESH,3165,BAGHPAT,78429,176.085548744133,33,4,26.8930807,177,2,627,65413,22462,3070,0,8,5.51336,147.5892807,1947,2266,6309,9224,7,32760,45280,804,115.18284,19765,7,26.44,73.02,105.95,NA
2019-2020,Jan,31,UTTAR PRADESH,3169,AURAIYA,1198599,182.350636004572,35,45,262.989193023,6284,1,4044,1189960,498330,47020,5771,425,90.77005,2523.658871223,33490,37846,65527,97802,344,136586,190500,10328,2169.8996282,337119,73,57.89,58.24,104.04,NA
2019-2020,Jan,31,UTTAR PRADESH,3170,KAUSHAMBI,1739930,171.47563938019,43,74,665.788861126,4408,5,10272,1630759,811357,81828,545,74,111.25891,3573.402193126,37844,46681,75951,141207,499,225478,360345,14680,2796.354422,677619,75,75.34,61.23,105.75,NA
2019-2020,Jan,31,UTTAR PRADESH,3171,CHANDAULI,2765543,176.388276978223,44,176,954.420538464,7134,1,13609,2631882,811880,74682,10621,1030,174.592,5771.343850364,59414,83045,98820,211037,641,243129,454889,20743,4642.3313119,880648,59,63.58,46.84,101.31,NA
2019-2020,Jan,31,UTTAR PRADESH,3183,SHAMLI,283879,196.102790686718,34,8,103.129030699,632,3,1102,297167,27682,2448,101,13,21.21304,707.094850699,8725,9379,18607,22149,120,39797,46848,1734,582.75278,83743,14,56.25,74.51,107.45,NA
2019-2020,April,31,UTTAR PRADESH,3109,BIJNOR,161255,117.68699361562,8,24,0,349,780,5048,69858,29868,105311,246,577,0,82.21378,8494,9782,139993,233737,0,210074,328083,5397,82.21378,19524,13,21.69,27.42,101.2,NA
2019-2020,April,31,UTTAR PRADESH,3110,MORADABAD,155511,129.08730192873,15,9,0,1106,323,2915,69735,10323,33423,14,34,0,90.01903,4615,5644,87299,139547,0,161851,238363,4021,90.01903,25188,46,71.13,18.07,125.72,NA
2019-2020,April,31,UTTAR PRADESH,3115,MEERUT,27672,17.2213456655785,12,1,0,2,464,371,11028,6794,12103,0,10,0,1.89917,856,971,19549,25385,0,53813,66336,373,1.89917,4092,16,74.22,92.63,106.94,NA
2019-2020,April,31,UTTAR PRADESH,3116,GHAZIABAD,0,0,0,0,0,0,161,3,0,0,20,0,0,0,0,0,0,72,194,0,17614,25863,3,0,0,0,0,0,0,NA
2019-2020,April,31,UTTAR PRADESH,3117,BULANDSHAHR,14264,136.736077944407,12,0,0,71,846,1419,10469,1270,9145,0,0,0,14.3149,823,951,25523,35686,0,109180,141640,1490,14.3149,2839,13,77.89,51.02,106.81,NA
2019-2020,April,31,UTTAR PRADESH,3122,ETAH,144380,136.095574394416,22,4,0,264,174,5659,72781,9664,30643,0,13,0,99.05172,3256,3785,69676,109174,0,156107,227669,5923,99.05172,22896,59,84.95,15.3,100.2,NA
2019-2020,April,31,UTTAR PRADESH,3149,AYODHYA,271607,151.001760921598,17,25,2.3326,1277,130,10921,270313,76888,83585,474,370,0,410.50999,15885,17576,125582,206427,0,234957,355926,12198,408.17739,113620,54,63.86,43.71,106.1,NA
2019-2020,April,31,UTTAR PRADESH,3152,MAHARAJGANJ,492109,155.939387540914,20,74,2.85634115,1169,119,11637,321099,68581,101818,1427,2574,0,503.57615515,15520,19708,216952,393304,0,338080,570201,12806,500.719814,135381,74,62.75,22.93,100.48,NA
2019-2020,April,31,UTTAR PRADESH,3159,BALLIA,271335,104.982831141884,18,16,0,200,292,12859,177356,19477,34316,2796,4592,0,186.19335,9756,10400,148419,213351,0,300035,405301,13059,186.19335,80997,69,68.75,24.78,113.6,NA
2019-2020,April,31,UTTAR PRADESH,3163,SONBHADRA,292412,141.380277366586,17,30,0,1667,41,11561,293186,69040,122809,88086,123308,0,414.50718,17135,22861,157125,386324,0,344958,761610,13228,414.50718,130053,73,78.41,42.44,100.26,NA
2019-2020,April,31,UTTAR PRADESH,3171,CHANDAULI,231368,146.983793032647,19,13,0,594,206,10258,146110,37120,74454,410,1032,0,214.75802,7580,10425,96938,210343,0,237269,448678,10852,214.75802,56351,65,74.82,29.47,103.81,NA
2019-2020,April,31,UTTAR PRADESH,3172,KUSHI NAGAR,383346,143.845725133385,16,69,0.003,917,196,19025,389287,99393,98251,619,434,0,559.975708,23815,26879,192160,305424,0,409403,586566,19942,559.972708,141781,45,54.86,43.11,114.15,NA
2019-2020,April,31,UTTAR PRADESH,3173,SANT RAVIDAS NAGAR,108763,131.304789461661,16,2,0.035,243,195,7021,65665,22880,44089,213,390,0,86.25629,4005,4671,50586,99972,0,134789,238993,7264,86.22129,27726,57,88.89,50.8,104.27,NA
2019-2020,April,31,UTTAR PRADESH,3177,CHITRAKOOT,225233,124.619757522663,18,10,3.0867457,1228,15,11699,134693,42215,80971,0,6,0,170.9408357,7196,9819,80134,165016,0,128717,250326,12927,167.85409,53266,68,74.03,33.52,102.98,NA
2019-2020,March,31,UTTAR PRADESH,3109,BIJNOR,2261000,184.302545034472,26,210,733.387342438,5188,0,7517,2338986,995118,106399,6809,575,277.55949,5321.757558438,89573,112364,142597,236303,878,214794,333544,12705,4310.810726,649684,17,65.64,70.11,104.71,NA
2019-2020,March,31,UTTAR PRADESH,3117,BULANDSHAHR,200000,185.315477073171,20,18,62.96970778,1198,19,2669,256250,61340,9282,13,2,22.76895,560.60956778,12444,13916,26256,36443,137,110496,142956,3867,474.87091,68597,13,81.95,82.16,103.1,NA
2019-2020,March,31,UTTAR PRADESH,3120,AGRA,2500000,185.677243704629,43,105,801.210471736,3457,1,2030,2251972,707293,38348,16694,874,265.14005,5247.750060336,51696,62222,76914,113756,710,164849,224527,5487,4181.3995386,684072,32,64.82,66.45,100.82,NA
2019-2020,March,31,UTTAR PRADESH,3122,ETAH,2024401,184.450371243634,48,78,1285.0102303,5314,3,3875,1966229,434829,30689,373,17,202.80348,5114.5304003,40519,46774,70974,110591,828,158355,230421,9189,3626.71669,540070,46,64.36,59.87,105.09,NA
2019-2020,March,31,UTTAR PRADESH,3129,SITAPUR,9534000,185.88846279137,48,588,4840.425479553,39703,1,25065,9329059,3387140,299518,11420,849,1104.57302,23286.642867553,193927,259054,344870,681230,3384,670177,1158753,64768,17341.644368,2583249,73,65.16,45.85,103.84,NA
2019-2020,March,31,UTTAR PRADESH,3132,LUCKNOW,1593000,184.143570430771,44,66,715.482430203,6158,33,1641,1565587,1003071,78065,3744,307,197.54165,3795.951880203,35195,41767,64301,115667,1276,194292,298264,7799,2882.9278,398219,51,68.75,60.66,103.21,NA
2019-2020,March,31,UTTAR PRADESH,3144,PRATAPGARH,5521569,185.062827861238,45,65,2040.290533441,18969,10,9035,5430613,2518307,129929,5411,384,678.50145,12768.837971441,118614,140377,206628,278576,3207,405636,536865,28004,10050.045988,2338900,80,57.27,52.48,110.07,NA
2019-2020,March,31,UTTAR PRADESH,3164,GAUTAM BUDDHA NAGAR,10000,184.089448842875,22,0,0,269,85,60,13136,4117,527,432,19,0.262,24.44399,578,655,1228,1625,0,16299,18806,329,24.18199,2570,41,20.71,83.75,99.58,NA
2019-2020,March,31,UTTAR PRADESH,3165,BAGHPAT,92000,185.282311401544,35,4,32.2294007,240,2,591,75902,25619,3072,45,8,8.72887,181.5912507,2122,2467,6326,9237,31,32790,45299,831,140.63298,23024,7,25.44,70.6,105.09,NA
2019-2020,March,31,UTTAR PRADESH,3168,KANNAUJ,1808000,186.625891183995,39,132,352.448604044,9157,0,10445,1777018,557741,50769,675,59,192.19644,3861.020723044,44905,51782,82619,126503,370,154526,217121,19602,3316.375679,389008,58,74.25,57.17,104.95,NA
2019-2020,March,31,UTTAR PRADESH,3173,SANT RAVIDAS NAGAR,1525000,182.770402008912,43,30,525.903846691,3187,1,8033,1368701,594825,44173,8921,417,148.922,3176.406166691,31657,39766,51334,100048,788,138574,243128,11220,2501.58032,596562,59,79.48,64.55,102.78,NA
2019-2020,March,31,UTTAR PRADESH,3177,CHITRAKOOT,3158000,185.470882861549,54,75,1364.727589682,9081,0,11649,2952694,1301675,80960,182,6,257.4757,7098.590919682,54552,82567,81753,166466,3607,130328,251482,20730,5476.38763,1248642,63,51.93,46.03,103.14,NA
2019-2020,March,31,UTTAR PRADESH,3179,MAHOBA,1456064,182.883596745899,49,31,432.15181325,2749,1,5933,1232414,276099,37101,1308,171,144.36676,2830.40162325,24696,39445,47419,132589,2121,103151,267529,8682,2253.88305,459355,67,78.25,62.73,109.27,NA
2019-2020,March,31,UTTAR PRADESH,3182,HAPUR,125000,184.574764237152,34,13,26.864105769,604,0,142,136790,67543,3701,7,5,6.11462,285.458545769,4016,4427,8420,9660,132,13332,15295,746,252.47982,49508,39,36.6,51.85,99.94,NA
2019-2020,May,31,UTTAR PRADESH,3109,BIJNOR,353169,122.064551532685,9,68,1.008,650,395,5304,247833,106568,105615,1124,579,2.4,305.92424,25925,29974,140558,234406,0,210824,329035,5954,302.51624,68621,12,40.26,47.99,100.44,NA
2019-2020,May,31,UTTAR PRADESH,3116,GHAZIABAD,0,0,6,0,0,0,161,4,44,14,20,0,0,0,0,7,7,72,194,0,17614,25863,4,0,20,0,0,100,100,NA
2019-2020,May,31,UTTAR PRADESH,3123,MAINPURI,398157,177.499532897199,21,22,3.472,1868,141,5209,154998,31692,41363,98,149,2.7622,281.354926,7161,8613,85091,128551,0,159496,226101,7077,275.120726,57964,65,84.2,14.52,113.1,NA
